v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19
82.07872498;13.47756616;28.7401562;89.8655162;50.60756493;93.41222574;1.095034792;0.445250948;1.129668094;0.575585538;1.057866167;1.823672212;0.521691676;1.16115935;43.51601477;0.000439561;4.647171511;49.019297;3.198338312
50.95983872;48.37961243;75.67962876;61.13223283;17.98357684;51.83959603;1.247228932;0.713816595;1.789936112;0.428293714;1.113396734;1.301580852;0.314989211;0.833317652;40.16464211;28.87420683;3.346796129;40.34784578;32.14240839
16.51132545;32.48021605;44.8302602;64.33302875;42.25449117;63.82657951;1.48590535;0.398540448;1.267252925;0.453343382;1.763152231;1.802854492;0.729392129;1.45113582;24.34448329;19.87287761;19.78463686;29.38260363;46.98376821
22.28140386;30.91399621;41.71198916;39.40319366;21.50774784;56.63341342;0.850694454;0.598061128;1.037755255;0.523770636;1.332671808;0.782250451;0.485301427;1.186920295;12.82790221;22.69233153;17.127491;33.08980474;44.54519982
3.122042352;39.22806;4.267098717;21.72908081;76.62637005;2.018877724;0.814864464;0.50449839;1.228284779;0.325856567;1.435775301;0.365330196;0.598687807;1.328992372;19.09675449;6.940176333;0.967711462;48.73967575;29.61658797
5.72560674;41.56074515;64.49875338;14.71957003;62.65118714;31.21038356;1.169934618;0.61510493;1.007652355;0.595012754;1.458037797;1.933603056;0.543529664;1.369461652;3.684940061;14.80353521;12.77148479;48.44475684;14.16893561
86.01166115;95.23821962;8.430152759;45.51693399;17.36492138;89.64117803;1.071269911;0.624747049;1.978052086;0.457837378;1.703248975;0.997968272;0.485622011;1.233289179;29.69531394;16.14959087;6.788794571;46.7734421;31.1776752
51.0336983;26.1859912;10.15723582;45.56535264;49.24098063;24.49966758;1.19626719;0.505550961;1.96040587;0.720727905;1.817033363;1.259917125;0.402976319;0.954972424;35.04817942;2.7079459;12.74359549;6.153918861;47.55451989
82.48083096;42.6760291;78.23330434;80.18778088;16.61457647;60.32526898;0.954462861;0.629604041;1.514757279;0.447800877;1.926350113;1.808711065;0.539332251;1.479922692;13.11324015;8.708874984;14.69891156;24.85602121;45.60451218
1.238370454;38.53638158;18.6855904;31.98049676;0.221503265;52.37304303;0.967715495;0.743177708;1.875113117;0.460817215;1.142491234;1.021280108;0.597304002;0.933162962;34.77507636;24.58710838;3.763188361;0.776655017;4.728434258
56.18590885;35.68133593;18.63825819;73.57484306;29.09293933;25.09020932;1.023595681;0.502126078;1.214723369;0.371545266;1.80400229;0.921327023;0.526642809;0.896102743;42.63863178;7.370895662;8.78810701;45.45642326;36.4619296
3.288921202;48.22901518;78.66966814;17.82605797;18.52763971;93.18539079;1.380751647;0.364466384;1.143596106;0.593159997;1.207509903;1.339833591;0.575283971;0.891589781;23.85999755;5.336572558;5.660060383;5.663700821;28.53852232
24.2472488;38.08295277;4.705491662;70.84854364;44.52211518;78.68302467;0.940177855;0.538565474;1.410611499;0.314708521;1.2986138;1.851966661;0.660506238;0.997970763;22.16280933;25.75914804;17.61320174;11.19927019;2.021251258
49.07009439;4.524454614;65.9566839;66.8808044;17.27130713;84.06558165;1.156210751;0.657913953;1.669615837;0.675433361;1.975338511;0.833468999;0.736735288;1.473516542;43.54061206;6.014407359;13.67071149;10.49594757;13.97458654
47.13745748;29.11211734;38.36697869;4.712921907;56.19135786;54.45822421;1.038260021;0.661955754;1.323003987;0.647578061;1.11537572;0.910656549;0.392011994;1.098251936;19.72180958;12.49324183;4.44663276;48.85501686;32.60168032
27.37534023;12.13901404;12.26148589;1.343309283;5.617299564;31.91043241;0.809708775;0.62434655;1.82970528;0.445704984;1.852056226;1.602725517;0.576302051;0.854863252;5.648612033;12.59030276;11.32436116;7.322308735;29.13984371
4.14678941;17.35166516;31.37180889;71.41946509;19.99878449;39.46367919;0.812591357;0.640587461;1.834142961;0.618803319;1.575443585;0.577245637;0.762140158;1.484130073;31.52563054;13.81623584;10.683671;8.976936806;7.07748807
59.44881965;5.86037694;33.05242922;62.54680053;7.13257689;3.104693186;1.408541355;0.499378814;1.405232275;0.384106978;1.927634109;0.749237465;0.688326961;1.056768799;1.212596346;9.998716882;14.91706235;48.63946766;8.905551385
64.66506238;48.77874774;38.20638964;20.44783304;32.1583741;78.38217765;1.3669818;0.713686277;1.795980809;0.412420608;1.833175235;0.604194466;0.566061794;1.226427944;34.86104505;6.995676288;11.97973856;43.29121745;34.93769239
51.12500177;2.719847928;61.57637011;89.08877353;55.84329596;67.57767594;0.866308363;0.513310036;1.221700733;0.300798482;1.528658219;0.681319194;0.759903828;1.259519957;27.73221349;2.063027322;15.31308374;2.600723912;17.76688574
50.93689475;11.95584177;24.83041437;81.46235298;28.24106207;94.28769434;1.283630686;0.475992012;1.502500292;0.39044164;1.66438546;0.551729294;0.764083887;1.195559171;31.6557216;8.61419295;14.30739476;30.39892468;28.02948073
89.65777217;73.20009551;5.266570393;72.26456459;42.59657495;61.61592975;1.373837834;0.335928006;1.048593755;0.409968558;1.993754007;0.753696629;0.498916544;1.115243576;27.41050413;25.31424202;3.927469356;47.07347861;2.048149239
35.13598265;79.77238707;10.49829379;50.64830915;17.8006505;50.69709353;1.332411359;0.503566593;1.590508838;0.739078397;1.748469498;1.59557642;0.508089778;1.329688754;26.9846566;13.02674821;6.870597028;37.64467556;32.44179834
97.96065732;46.59075807;77.65756859;65.25967616;49.0055852;48.39765194;1.101701227;0.305539504;1.548500246;0.533653962;1.820886918;1.85479521;0.549698614;0.921931282;31.08071373;6.837808443;15.94339266;15.54405671;32.89657651
96.88100019;50.35060206;57.91517528;72.62869368;18.99417924;59.74670432;0.936614497;0.540595588;1.72619368;0.354986558;1.3459378;1.191108726;0.312977874;1.21324435;6.194662862;17.23276403;6.137024458;38.12971812;14.01338526
79.83497169;89.40115871;60.85918954;42.89080242;33.37644426;86.93805758;1.4856726;0.325790298;1.222082969;0.45903436;1.608622175;1.77525416;0.549869359;0.829522827;14.13243838;22.02442539;5.147920763;42.9580812;37.37125504
12.90026312;22.83609391;43.02781573;12.61136765;20.913522;87.59998409;1.387033832;0.577144359;1.616098542;0.583539946;1.469795292;1.700809275;0.435812944;0.966348709;40.09891507;0.740269034;12.0691183;21.16618959;34.39481939
86.68841347;50.6290593;11.16631402;66.18860198;50.69254108;81.69134755;0.803095928;0.306360515;1.786633677;0.334728445;1.374585771;1.907072133;0.390835336;0.803608357;7.573844574;6.722449274;1.213847683;47.85624584;13.44292522
29.27878639;34.141271;32.21860057;55.56474754;45.39193202;82.64057578;0.810665017;0.429266236;1.224637954;0.578816697;1.435017587;0.792131689;0.479156676;0.82097686;18.20265627;28.85034258;18.17668143;19.76496172;0.146753993
54.33114662;37.7640238;37.43073743;2.382927001;32.7588528;50.78633928;1.048783544;0.590620135;1.344147363;0.493225646;1.505454728;0.490165761;0.572900219;0.869030431;21.93413579;19.94440608;12.6632185;20.65559841;31.20503803
10.15045003;4.810606525;19.21977635;77.17972825;36.04790747;61.16576039;1.156471945;0.480512177;1.751017221;0.334104641;1.067439911;1.60438284;0.725316312;1.437236503;26.84379643;15.03044928;9.202990099;39.8246209;44.94476005
83.97195602;19.24190926;65.27466789;67.33897955;18.21256867;64.11753392;1.391387116;0.55003436;1.453105095;0.521155227;1.89220614;1.350688106;0.517894965;0.90979382;27.21924194;16.97951962;12.06834871;27.79490184;0.343072601
9.146577748;20.99422214;68.95035483;17.16258301;76.93145059;95.30877059;0.907452965;0.576027137;1.341521598;0.36418949;1.562238032;0.686853962;0.443474366;1.085489683;39.33250961;27.41321499;7.638839092;8.965245064;44.81348519
2.565463795;77.39701963;48.71963004;58.99985772;68.09047572;47.99341257;0.875263981;0.591332914;1.061671743;0.746006178;1.387163954;0.862374171;0.685948871;1.455931586;10.42567875;20.80645064;1.793706403;38.46737205;37.02187372
30.06056745;61.16635087;16.95339646;59.20735928;24.18549012;67.55337473;1.42941724;0.486498035;1.457493233;0.380777039;1.674956649;0.668938532;0.553424872;0.870110939;8.759981464;28.1848977;9.135679337;23.4962664;25.29256686
7.247450505;99.47165358;1.724570878;70.21693145;54.66731036;36.5735085;1.356712126;0.583833156;1.763649;0.50993322;1.093937507;0.404967431;0.491982488;1.064777843;33.96947901;25.10059077;9.813986057;20.54368334;28.00702887
21.81897948;72.8017759;21.48108188;77.93954827;60.2846149;6.87343583;1.091418659;0.50050673;1.62425971;0.332328175;1.897689206;1.559017933;0.668368702;1.256381072;25.9101729;26.00482302;13.05713521;44.1712247;15.5210156
8.957470371;44.4715474;44.13814593;87.00973243;30.22251772;98.0825203;1.320583269;0.613117279;1.888945451;0.660729728;1.035212058;0.854057105;0.76371924;0.955792115;21.28738926;2.599688026;18.94666181;14.32976117;45.11683213
41.9843605;3.991819266;50.3782854;72.12128338;44.61747786;66.963223;1.210607713;0.457538466;1.196853515;0.721809846;1.467880546;0.335169947;0.653052762;1.386187955;45.29281866;2.587972856;15.71236543;12.11813221;6.082910835
52.07814155;76.5076776;23.34198449;46.06867606;58.30664478;10.24998294;0.901882414;0.495630708;1.856289566;0.477290426;1.214264145;1.998031155;0.534337203;1.33702365;33.83384222;6.16526518;5.576474387;17.45000703;47.30923856
0.939620915;90.12948629;1.737315208;46.73800407;31.41135624;28.8749842;1.005521964;0.699438133;1.240585449;0.734199068;1.299568622;0.711843174;0.359508192;0.823375865;36.82026962;4.754207334;9.624585393;36.69655799;9.696236299
39.49012428;57.14524735;41.72924219;26.94319224;41.99893203;23.82794654;1.433343643;0.334113691;1.683436703;0.61514604;1.198960087;0.513032474;0.586870608;1.249782398;14.40735933;2.512116905;7.572218976;8.810514107;10.38259689
95.42368455;52.2093321;64.25261134;60.99936097;12.4491057;81.97699864;1.396696499;0.38505934;1.405976394;0.441256382;1.096547114;1.274478323;0.476735354;0.880197665;12.81364113;24.67544682;2.905268646;27.0528552;24.52927041
95.97321413;93.86597243;66.11105917;34.5805332;78.06909278;44.95517544;0.84172544;0.593260638;1.767017047;0.494304467;1.837855373;1.41302015;0.611382345;0.921796353;44.86242298;13.69279516;15.26644062;49.62073432;30.60523246
11.59469294;0.923659327;34.82006524;83.09229276;10.22231229;9.611114464;1.451216136;0.57180596;1.727352505;0.6522582;1.522862506;0.600438485;0.462831137;1.012033318;44.5632;2.122421376;3.843317274;22.15884823;19.7193661
83.69115468;95.23286296;14.81493939;34.84898701;23.59582232;86.03203204;0.866522616;0.738688098;1.761813955;0.310349855;1.804908247;1.631421739;0.333157594;1.180099845;1.915545389;21.80730394;3.441822533;49.31967634;21.31062611
57.56107187;57.0410812;13.95731688;47.88467083;74.4858882;76.09556429;0.972101619;0.631639317;1.176573636;0.743528241;1.423865557;0.555170239;0.314870669;0.829854823;24.85470192;24.97125558;0.828122282;21.1557938;13.39997231
99.71222784;54.00481028;3.196975775;75.90238458;44.14982831;52.53127941;1.45699645;0.497062326;1.535201074;0.649195891;1.249590294;0.541843106;0.457367612;0.840633154;16.95590933;15.11627584;1.828963398;14.62628802;15.28304889
99.79897998;29.28958882;54.18986963;10.65183965;62.11130738;70.75455014;1.263448561;0.637994443;1.464070864;0.372384789;1.684498121;0.699257398;0.660783828;1.365009085;46.55381241;18.02552838;9.360396829;41.96011106;46.27110412
14.9805441;28.84407293;36.30659202;23.99660706;61.73320999;98.23969158;1.136552784;0.33512585;1.308607807;0.50881212;1.657738867;1.926829108;0.77368004;1.241663725;24.57115384;11.11589593;5.382005107;45.76540402;38.94983326
76.56107161;23.2491896;3.85539528;23.15273212;56.06308956;13.47059007;1.095139957;0.303928403;1.524395936;0.763488976;1.503080772;1.351003054;0.570069355;1.066656608;19.46099302;22.7967511;14.6416662;4.905325104;20.18131813
12.30391769;76.26430297;34.27717185;15.72892664;48.49266572;92.80067645;1.276453694;0.789866233;1.022109155;0.465754434;1.773580522;0.459860709;0.347697037;1.499302046;26.16930827;10.65017788;13.31089844;0.280724396;15.70375874
10.85458528;70.41340205;49.73332483;14.17476876;75.93419552;61.44286103;1.021074574;0.722912527;1.714529851;0.347042312;1.043342562;1.133805808;0.755747187;1.186038493;3.953565739;0.966451778;8.824690925;0.138748565;20.78408183
73.72761015;36.78279072;56.63926532;83.6542676;58.93531585;11.72763989;0.830339863;0.733890993;1.339655265;0.772867889;1.716957264;0.599382331;0.583722445;1.287682266;26.61820987;12.970583;2.521837503;20.80001879;15.90682691
2.708237083;44.19073125;79.0166181;66.73988673;23.74350829;45.54226303;1.391149447;0.754432794;1.86714224;0.494545276;1.640853965;1.346474174;0.549272269;0.891997557;22.2040281;27.67888393;18.14312907;15.59162887;48.77718022
3.610529727;55.72018544;59.17891096;9.778989195;12.1784314;45.33090806;0.986710329;0.394199396;1.806962095;0.777783074;1.423617041;1.980246021;0.39615129;0.81293596;43.45897561;6.968057225;5.475908709;14.81207226;5.937328679
59.01907848;11.65406415;55.99489994;75.11950154;3.255411163;71.83794258;1.310985291;0.349541292;1.298621602;0.567945723;1.379358589;1.107002688;0.465209741;1.300625343;19.57575906;13.20618492;16.04661958;29.24186399;16.69227737
83.76023469;99.68013784;20.24782702;66.25621922;21.95888685;88.53909664;1.169770026;0.588045221;1.312827559;0.523414994;1.000226618;1.272053046;0.614023524;0.831754235;31.9192062;26.53090185;15.62497405;7.729384571;26.98657801
87.65981221;53.46781428;11.51405565;30.25028658;37.15759808;2.690510522;1.277225441;0.418402922;1.635685718;0.790579214;1.401060867;1.461804667;0.694819963;0.943217608;4.958048533;21.49505978;19.27032355;38.29366453;45.69124478
97.6847366;71.93437179;45.7900494;69.72318878;66.89796103;42.46568554;0.801595949;0.378481983;1.3186359;0.591689523;1.63933087;0.608879173;0.322577592;1.342977681;13.3122171;18.9660995;1.771744504;43.80055412;8.315250033
35.34045951;10.71083986;68.6183822;63.98571172;3.731995486;19.17765641;1.107131114;0.428267091;1.742620907;0.592952247;1.254162838;0.440001134;0.316872618;1.01356315;26.87458924;23.71647465;7.084882911;24.10254471;27.55691583
13.53274211;31.87344833;10.07951975;80.31676642;37.81384844;6.20971648;1.466127055;0.30314732;1.935490058;0.64830831;1.513291695;1.319129938;0.42490735;0.913383925;48.58087308;20.51921822;19.00159316;26.00269179;21.20639685
68.3543006;8.677759371;64.99105791;0.248290852;28.12064096;15.84038225;1.454232936;0.510298608;1.025484886;0.400113566;1.740036629;1.130326053;0.452307499;1.271092353;12.35713175;25.95707915;0.597454854;25.3244632;35.14938662
19.57912904;57.14303686;3.464477342;10.81242771;44.74984994;90.47856031;1.291939172;0.59603616;1.226621679;0.466309712;1.466923174;1.684869633;0.707010613;1.193095912;32.07478862;5.818088008;8.286222504;15.21857145;3.312537319
39.00682318;4.830126534;70.07462442;55.16940951;37.99048863;80.27570553;1.307985987;0.608721314;1.202578244;0.651290595;1.582942152;1.842962873;0.657479754;1.416697109;6.076574582;10.67902947;13.50076567;6.443566713;22.5556458
44.60861287;24.65408116;43.2490596;0.614859306;13.54485454;61.67066903;0.993206238;0.516023594;1.646840313;0.674923404;1.797823823;1.257089975;0.767581409;0.872543138;31.14219371;3.011416085;10.95506664;32.01267254;3.564070514
50.40266425;59.74635906;7.33813785;28.28502679;9.899950512;94.67993218;0.890426967;0.682779517;1.177449619;0.64376336;1.372089298;1.601506064;0.773613765;1.025312179;17.29062746;13.15693011;12.30250241;48.23967429;15.17832078
74.62468171;7.917221379;2.163091321;46.56530317;33.24233355;78.71265472;1.146189013;0.306314025;1.555418151;0.314597209;1.801013988;0.914504775;0.319633164;1.320323538;39.55352438;7.309024399;4.964852431;4.356395907;27.1817244
60.40099275;74.69393155;34.52771476;10.97720637;55.43658931;19.18228979;1.472201484;0.559566625;1.159067959;0.646509606;1.459414324;0.458231427;0.713618191;0.830966417;33.59334359;10.64344677;12.25860149;41.2571276;18.45344317
12.92880478;95.50683789;29.53001566;36.71218769;31.99665813;85.37316772;1.430043088;0.53277966;1.377625945;0.458096616;1.067832683;0.53220812;0.488047604;0.822803765;24.0757733;12.29456769;14.99064899;31.21768486;9.021219471
42.49677469;27.94734626;62.21177785;28.50328665;69.0623478;16.81192962;1.285594457;0.753274733;1.470510424;0.725895104;1.365330015;0.970298236;0.616242194;1.319739723;43.15014231;0.689878149;10.58643579;11.78027989;1.605320151
67.90287767;29.90056276;73.14304341;71.46507139;45.62428191;34.78923177;1.445026193;0.30541624;1.688008485;0.450302588;1.893849551;1.348783634;0.709719155;1.161667401;23.67084972;15.87449724;2.526595579;15.74773224;32.09275425
38.93035064;95.26706163;49.17888384;86.01009526;67.79092081;70.60363118;1.305060579;0.700108601;1.479810654;0.318325213;1.739683994;1.303293526;0.58971064;1.208073727;46.77509193;6.44708243;19.05305285;21.42390078;39.29412953
27.38375915;23.59436154;6.273847688;85.33566302;29.51394724;14.06450144;0.902248465;0.640615097;1.508629473;0.513318916;1.371802186;1.178223016;0.667309592;1.440414868;27.26799659;28.67652618;1.753741833;20.18339059;1.240815804
73.30976294;45.52045458;54.77750456;48.0844326;12.86971645;33.50729905;0.967080866;0.787317834;1.196394116;0.614645036;1.041552427;1.150841216;0.660221202;1.144570302;40.47976666;1.428992122;2.487958162;37.37479895;47.36121079
24.21760426;87.82242313;70.04652534;34.18023079;26.73611352;82.82438973;1.163210812;0.551719041;1.862537707;0.387777424;1.962780353;1.481196927;0.555395281;0.867773381;32.42024253;16.89817793;11.08365546;32.12333975;48.90124612
56.86111748;36.82880178;10.62916983;18.38057084;32.98398327;71.22249771;0.913397284;0.350712537;1.670181216;0.552479213;1.727674031;0.54021012;0.409213129;1.296927153;42.08639023;18.3573301;11.10677528;31.33153946;45.92638833
49.67999794;95.39971477;56.50325924;65.20493114;51.71483919;8.282415243;1.354779448;0.362268561;1.050945109;0.342963965;1.59914714;1.80501469;0.425884453;1.280389811;24.13009185;16.30946954;7.236102065;13.17542753;35.86177585
21.67113826;52.24897207;33.36044097;62.08575541;68.94054119;26.57369943;1.134408101;0.446390182;1.20273193;0.570384034;1.238037921;1.327482003;0.771256773;1.037804707;6.922143721;18.07303931;4.857080965;37.21898833;36.22411054
20.54502948;58.28157368;6.548902784;66.3212562;47.93357644;16.96604968;1.319451973;0.498632083;1.942737142;0.486478101;1.193835535;0.876860617;0.514973946;1.415308169;20.08728569;13.11622713;16.048652;15.37858263;46.79448556
39.47961696;29.21077702;63.70761279;5.144659532;41.0481208;2.909607138;1.376191869;0.526165276;1.905217195;0.627551934;1.327243126;0.354783816;0.309206789;0.878577287;5.84212495;21.70489368;0.472465712;0.523516966;15.68005574
45.61086083;86.63959268;75.552694;68.1559488;61.20006341;30.84489072;0.868642072;0.602963553;1.892548206;0.316839538;1.730693545;0.452152823;0.355777633;0.86607273;24.34645628;20.89684408;13.2729244;21.0993496;9.856909444
0.452552643;75.91559598;39.79198065;50.87347963;14.49295688;32.42477525;1.497281861;0.486999188;1.670185236;0.461001928;1.756724569;1.964799041;0.376011936;0.928988614;46.46446217;7.905853121;8.931140215;30.5001441;30.37727395
17.6256007;35.8320259;14.25899269;57.75796186;49.37883951;58.78300448;0.847309039;0.47943167;1.600887896;0.429096102;1.923603478;1.014647535;0.797144197;1.142155142;31.04833368;0.697615177;9.32034092;11.68703007;6.213977758
80.86186966;75.21606004;49.2876333;55.21266384;65.80299767;48.17676421;1.163413144;0.33463828;1.218218077;0.740120617;1.719040565;0.829070673;0.363677051;1.034920874;27.89054691;22.52350655;19.70584712;21.9206997;25.95111338
50.92224651;44.87072285;34.51093467;22.20153847;23.01504349;15.70629757;1.228180947;0.352722023;1.350024923;0.611552281;1.57014915;0.410059695;0.344074788;1.092450003;13.47901571;27.9276643;13.16878563;17.87372828;35.32965425
49.16031815;90.03154056;33.18743605;33.6586435;31.00420464;82.1384022;0.858092768;0.493267833;1.953247749;0.604015736;1.999408687;1.255227569;0.721249582;1.161804211;26.18024418;26.96075902;13.77146898;16.16496096;9.96313357
55.113438;68.61047354;39.23097646;75.50244744;22.78304935;67.03039357;1.492083274;0.71958397;1.219086392;0.763907982;1.462156706;1.763837227;0.524587285;0.900610289;9.630459337;17.56806279;4.047227134;12.63097953;9.100971988
98.38294666;7.19416677;67.16673398;89.06385973;43.44581466;86.93837263;1.409378295;0.597255199;1.462938995;0.597800984;1.705793641;0.477437049;0.729799802;1.370410455;38.09683104;15.78351998;16.99228808;13.813251;7.981061633
5.646483018;24.56291409;2.703022026;77.54865082;54.36684754;29.5747279;1.110055478;0.485735052;1.796062452;0.757490394;1.060616156;1.659800052;0.746682609;1.022722411;22.18250234;15.23556913;6.499269712;37.28104682;31.30573428
93.24000205;87.97326253;49.99233006;6.794415449;12.26682352;51.67901623;0.806410587;0.794553584;1.097247576;0.41604573;1.637254253;0.771154546;0.601244128;0.983134935;28.20370385;0.242880851;5.534253311;3.294869105;38.01441271
95.59944959;4.620578466;75.2419113;85.42582338;73.46684879;28.86158098;1.48675278;0.337615661;1.501925722;0.43868099;1.622125235;1.345140307;0.480415494;1.324023287;14.11575434;9.948270118;14.34831344;0.250620418;20.01810006
23.32975774;11.46220695;62.45696472;71.62278852;64.64693578;85.67818084;0.943685551;0.397388417;1.268487217;0.358144507;1.007227247;1.553376913;0.442184207;1.122432517;8.291031467;22.15526933;18.34720104;45.79496286;11.00478197
0.075101294;2.269487758;70.18326456;29.51593779;11.155069;16.08033662;1.417410125;0.30022667;1.351174637;0.467559308;1.209047528;0.630150279;0.760584814;1.016564909;40.19250751;29.84335769;0.278303768;29.40289861;23.40624353
59.52810983;59.15372621;19.05517817;88.18635346;21.35472823;63.97867331;1.246937464;0.421966098;1.424302208;0.669134986;1.562104948;1.019093889;0.674641663;0.818706046;14.82003733;16.75119975;11.81487493;7.74703077;2.97830042
21.06810461;93.61366907;78.73784259;67.38825439;2.653296385;35.68920626;1.276231844;0.647705272;1.409426059;0.39900648;1.373688683;1.698035193;0.397233806;1.469314621;24.50452868;2.837157149;0.948172514;27.74469376;14.28106558
13.21586564;89.73521544;20.43318275;3.471610202;64.90751226;31.46951429;1.170394666;0.537611533;1.767023536;0.655071027;1.079570564;1.690086864;0.47500689;1.055021807;13.99315683;0.007894384;11.71964165;8.654190821;38.68618733
30.39318339;53.96315909;46.65633304;65.30520622;15.00495752;49.03808401;0.95158706;0.653324114;1.61274033;0.382050822;1.868035752;0.5083033;0.781601322;0.956894642;42.03353911;19.62853839;4.760424844;11.98932225;38.03659244
28.57103888;19.67946661;40.9351543;62.43166516;24.82650032;50.49963575;1.369319187;0.75840003;1.196878272;0.663972427;1.461012822;1.725393197;0.707329988;1.014605756;42.96008399;18.85576973;2.980345725;47.04473647;38.75872308
11.19335222;23.31871628;19.75255003;36.38571378;72.43000992;29.88812232;1.052563788;0.740466265;1.988017011;0.382243502;1.227456714;1.365220116;0.399200176;1.050292395;21.3508555;2.701069464;19.54285803;24.50352521;36.13680991
95.46888943;87.55204275;56.89723466;7.716381694;8.399359789;34.96545553;1.115504086;0.388241421;1.880755106;0.638405019;1.57552709;1.429477215;0.749638798;1.124993699;5.70440148;11.25732034;6.286655255;10.48431473;43.69307101
71.39063682;51.27307409;50.71175614;77.22394343;65.16982997;56.77329826;0.947600627;0.331168866;1.795101566;0.673963238;1.194013633;1.238397299;0.30796603;0.966218747;42.44897285;3.208384237;9.824977452;1.52717114;42.72151106
58.46407425;79.09298211;18.31149032;36.8825772;56.05873782;73.8032934;1.272258524;0.700481015;1.352766489;0.533979423;1.876895776;1.254393088;0.778784826;1.358980018;20.89446321;14.54393769;18.0657433;49.74313555;19.0931557
32.41980958;41.28322296;59.60561937;44.33614707;46.3092415;16.45502707;1.435312389;0.616037945;1.022134064;0.756009892;1.971342568;1.57617005;0.631142116;1.341602344;12.15597898;3.229061316;10.32838351;10.64329137;26.79021602
2.407456026;0.336787943;35.93771027;34.79561612;1.874552034;49.87280543;1.475017219;0.402845915;1.266862557;0.620818007;1.769895631;0.86597809;0.4925802;1.030497087;27.42514748;4.605902592;17.5172295;1.178104279;6.437551358
4.456275399;78.86754;34.12181703;8.193547055;58.10553972;0.402362179;1.477336431;0.527873321;1.23288318;0.755972091;1.433262778;0.917369046;0.6023313;1.168584846;48.30398357;3.878274634;2.500912328;39.55587861;36.13447322
37.56446838;30.66707242;39.39616205;26.01754221;47.84196302;38.82319469;1.320875008;0.690777929;1.516370166;0.77913726;1.670049414;1.631822929;0.600920974;0.948385522;12.68576027;24.81525089;5.455184411;23.47622019;10.90183218
61.57219301;44.31433755;68.15078778;86.96181881;57.68430045;71.49090178;0.833422397;0.421007003;1.242067681;0.701006655;1.25116897;0.663904993;0.501682383;1.492950006;30.59397942;29.69614457;14.17469983;1.531255338;38.77291182
31.47249294;99.05057594;19.29521851;27.4952361;32.00783357;73.48442462;0.968744865;0.465852644;1.788096313;0.510928146;1.219258661;0.561193206;0.609378877;1.146749299;42.03967866;1.642611392;11.81003817;19.6502312;9.505955351
8.80541103;30.51166551;47.9915992;11.90422789;40.257759;38.82796965;1.444879639;0.432596117;1.617429323;0.429618793;1.505020686;0.720451031;0.525124742;0.976922554;49.09922773;5.5247238;6.297287759;33.48460157;33.39032277
86.61459803;78.01785329;63.78507717;39.42347041;24.03910583;87.4294362;1.371800648;0.328290684;1.569649369;0.676752682;1.219484169;1.019281633;0.416096914;1.00712483;37.05893415;17.0302842;7.712101177;16.85720779;23.4957839
80.34769257;51.29317751;76.67024035;51.21475349;34.02712077;61.93989785;1.286733805;0.664947184;1.187178663;0.727908352;1.298420221;0.34179849;0.547784855;1.145945848;19.13038718;4.8692255;17.65177315;44.46655158;20.51792258
35.23693201;91.55436759;74.69345482;26.88518425;4.171749689;75.49710735;0.85855883;0.763472098;1.83207621;0.58724297;1.84029073;0.825693808;0.687070175;1.188547646;17.67732787;10.84632462;16.26399263;48.76093635;16.72156369
33.21168234;64.40085443;27.68685585;33.33951293;22.17047684;5.92082825;1.052770565;0.330653281;1.881871359;0.772030159;1.219173963;0.461775713;0.638396033;1.030305759;0.004938617;14.20902378;6.188465138;39.42075252;4.124327283
59.51673477;87.55438784;69.66255596;59.31902245;31.89951627;8.764161472;1.1124456;0.374322534;1.233846603;0.313538438;1.616774108;1.727578537;0.316832147;1.167570458;1.763195766;27.7388122;13.33000444;25.86522002;41.32136463
91.87351209;95.05449594;35.75952424;26.64997009;7.807084583;51.11732783;1.338529881;0.708161816;1.24845819;0.673454998;1.850248654;0.805774326;0.761411627;1.11800782;36.00353923;12.54217176;14.3023243;23.3374232;29.57692534
58.03099996;39.07981082;70.12788463;19.40123081;56.00753505;96.80334928;0.927693087;0.590756215;1.132659259;0.404506869;1.037552369;0.422802926;0.767079953;1.185107012;29.27008915;17.6634006;7.232357664;27.231952;23.80233735
2.425537212;4.371044971;69.13695475;10.01526914;0.437292792;42.88901235;1.453576414;0.708721284;1.449699652;0.611049195;1.460518978;1.610963351;0.331952065;1.447787408;1.665116218;4.465477495;1.33638131;46.79847566;42.46436502
63.22332749;83.489349;6.585835554;44.73750084;34.83118024;30.3140664;1.101180462;0.360705456;1.859450169;0.684958178;1.584413243;1.291944652;0.577414343;0.910434161;36.70209598;27.09946683;7.09753558;39.58692607;11.76335117
92.76696178;98.29842357;15.27512627;64.54852899;43.9749869;49.98652539;1.449732981;0.659492016;1.001705614;0.786543704;1.590254113;1.625356583;0.605017804;1.492417176;30.32829606;14.62291624;6.833930262;36.79183872;25.67558328
53.11982741;12.83247031;34.44144445;74.58737175;2.663944792;23.31774845;1.093723061;0.555383121;1.528480495;0.625714486;1.041551265;1.119881037;0.693033739;1.281383228;22.84190494;19.51142735;16.76123846;37.60498421;30.90205563
25.96717104;71.61846294;70.20222545;23.41632573;45.34029547;33.70608748;0.92936901;0.40741002;1.591602159;0.673724625;1.950047874;1.900024429;0.386134013;1.468845757;12.27006675;11.28374672;3.457395732;17.99819062;42.65859579
